time,SST
2005-09-16,9.961
2005-09-17,10.248
2005-09-18,10.100999999999999
2005-09-19,9.48
2005-09-20,9.32
2005-09-21,9.186
2005-09-22,9.455
2005-09-23,9.815999999999999
2005-09-24,9.937999999999999
2005-09-25,9.905
2005-09-26,10.228
2005-09-27,10.164
2005-09-28,10.107
2005-09-29,10.26
2005-09-30,10.341
2005-10-01,9.898
2005-10-02,9.493
2005-10-03,9.645999999999999
2005-10-04,9.424
2005-10-05,9.349
2005-10-06,9.174999999999999
2005-10-07,9.69
2005-10-08,9.785
2005-10-09,9.856
2005-10-10,9.886
2005-10-11,10.019
2005-10-12,10.035
2005-10-13,9.767
2005-10-14,9.812
2005-10-15,9.949
2005-10-16,10.004999999999999
2005-10-17,10.084999999999999
2005-10-18,10.270999999999999
2005-10-19,10.677999999999999
2005-10-20,10.307
2005-10-21,10.369
2005-10-22,10.491999999999999
2005-10-23,10.574
2005-10-24,10.647
2005-10-25,10.657
2005-10-26,10.561
2005-10-27,10.331999999999999
2005-10-28,10.401
2005-10-29,10.738
2005-10-30,10.825
2005-10-31,10.578999999999999
2005-11-01,10.57
2005-11-02,10.779
2005-11-03,10.962
2005-11-04,11.025
2005-11-05,11.026
2005-11-06,10.939
2005-11-07,10.99
2005-11-08,11.246
2005-11-09,11.293
2005-11-10,11.235
2005-11-11,11.405
2005-11-12,11.559
2005-11-13,11.672
2005-11-14,11.674
2005-11-15,11.703
2005-11-16,11.822
2005-11-17,12.322
2005-11-18,12.269
2005-11-19,12.524
2005-11-20,13.071
2005-11-21,13.572
2005-11-22,13.06
2005-11-23,12.62
2005-11-24,12.602
2005-11-25,12.406
2005-11-26,12.568
2005-11-27,13.164
2005-11-28,13.128
2005-11-29,13.062
2005-11-30,13.184
2005-12-01,13.365
2005-12-02,13.706999999999999
2005-12-03,13.972999999999999
2005-12-04,13.921
2005-12-05,13.448
2005-12-06,12.764
2005-12-07,12.456
2005-12-08,12.597999999999999
2005-12-09,12.536999999999999
2005-12-10,12.679
2005-12-11,12.995
2005-12-12,13.812
2005-12-13,14.216
2005-12-14,14.225
2005-12-15,14.167
2005-12-16,13.743
2005-12-17,13.552
2005-12-18,13.485999999999999
2005-12-19,13.219
2005-12-20,14.011
2005-12-21,14.339
2005-12-22,14.392999999999999
2005-12-23,14.385
2005-12-24,14.366
2005-12-25,14.016
2005-12-26,14.014
2005-12-27,14.131
2005-12-28,14.236
2005-12-29,14.463
2005-12-30,14.56
2005-12-31,14.654
2006-01-01,14.889
2006-01-02,15.049
2006-01-03,15.174
2006-01-04,15.456
2006-01-05,15.693
2006-01-06,15.748
2006-01-07,15.744
2006-01-08,15.19
2006-01-09,15.004
2006-01-10,14.811
2006-01-11,14.746
2006-01-12,14.795
2006-01-13,15.145
2006-01-14,15.073
2006-01-15,15.225999999999999
2006-01-16,15.285
2006-01-17,15.388
2006-01-18,15.371
2006-01-19,15.249
2006-01-20,15.174999999999999
2006-01-21,15.452
2006-01-22,15.564
2006-01-23,15.97
2006-01-24,15.536999999999999
2006-01-25,15.577
2006-01-26,15.82
2006-01-27,15.923
2006-01-28,16.134
2006-01-29,16.067
2006-01-30,15.581999999999999
2006-01-31,15.395
2006-02-01,15.503
2006-02-02,15.579
2006-02-03,15.696
2006-02-04,15.596
2006-02-05,15.799
2006-02-06,15.855
2006-02-07,15.857
2006-02-08,15.794
2006-02-09,15.921
2006-02-10,16.442
2006-02-11,16.45
2006-02-12,16.326
2006-02-13,16.490000000000002
2006-02-14,17.064999999999998
2006-02-15,17.689
2006-02-16,17.933
2006-02-17,18.276
2006-02-18,17.149
2006-02-19,17.878
2006-02-20,18.146
2006-02-21,18.413
2006-02-22,17.423000000000002
2006-02-23,16.436999999999998
2006-02-24,16.386
2006-02-25,16.721
2006-02-26,16.746000000000002
2006-02-27,16.807000000000002
2006-02-28,16.656
2006-03-01,15.907
2006-03-02,15.988
2006-03-03,16.261
2006-03-04,16.319
2006-03-05,16.959
2006-03-06,16.939
2006-03-07,16.771
2006-03-08,16.375
2006-03-09,15.915
2006-03-10,15.892
2006-03-11,16.363999999999997
2006-03-12,16.653
2006-03-13,16.060000000000002
2006-03-14,15.794
2006-03-15,15.736
2006-03-16,15.615
2006-03-17,15.542
2006-03-18,15.511
2006-03-19,15.49
2006-03-20,15.466
2006-03-21,15.682
2006-03-22,15.955
2006-03-23,15.891
2006-03-24,15.365
2006-03-25,15.249
2006-03-26,15.214
2006-03-27,15.418
2006-03-28,15.79
2006-03-29,15.74
2006-03-30,15.673
2006-03-31,15.65
2006-04-01,15.802999999999999
2006-04-02,15.811
2006-04-03,15.712
2006-04-04,15.712
2006-04-05,15.693999999999999
2006-04-06,15.89
2006-04-07,15.998
2006-04-08,16.076
2006-04-09,16.288
2006-04-10,16.195
2006-04-11,16.116999999999997
2006-04-12,15.965
2006-04-13,15.127
2006-04-14,15.029
2006-04-15,15.204
2006-04-16,15.299
2006-04-17,15.375
2006-04-18,15.343
2006-04-19,15.249
2006-04-20,14.837
2006-04-21,14.839
2006-04-22,14.814
2006-04-23,14.882
2006-04-24,14.932
2006-04-25,15.054
2006-04-26,14.899
2006-04-27,14.842
2006-04-28,14.782
2006-04-29,14.915
2006-04-30,14.997
2006-05-01,14.683
2006-05-02,14.754
2006-05-03,14.886
2006-05-04,14.95
2006-05-05,14.855
2006-05-06,14.933
2006-05-07,14.868
2006-05-08,14.917
2006-05-09,14.714
2006-05-10,14.258
2006-05-11,14.136
2006-05-12,14.003
2006-05-13,13.951
2006-05-14,14.09
2006-05-15,14.619
2006-05-16,14.520999999999999
2006-05-17,14.426
2006-05-18,14.106
2006-05-19,14.073
2006-05-20,13.929
2006-05-21,13.833
2006-05-22,13.94
2006-05-23,13.92
2006-05-24,13.882
2006-05-25,13.829
2006-05-26,13.878
2006-05-27,13.923
2006-05-28,13.863
2006-05-29,13.525
2006-05-30,13.493
2006-05-31,13.401
2006-06-01,13.458
2006-06-02,13.184
2006-06-03,13.212
2006-06-04,13.059
2006-06-05,12.991999999999999
2006-06-06,13.014
2006-06-07,13.214
2006-06-08,13.299
2006-06-09,13.06
2006-06-10,12.876
2006-06-11,12.741
2006-06-12,12.895
2006-06-13,12.991
2006-06-14,12.837
2006-06-15,12.618
2006-06-16,13.046
2006-06-17,13.133
2006-06-18,12.857
2006-06-19,12.592
2006-06-20,12.368
2006-06-21,12.324
2006-06-22,12.350999999999999
2006-06-23,12.34
2006-06-24,11.831
2006-06-25,11.745
2006-06-26,12.061
2006-06-27,12.221
2006-06-28,12.195
2006-06-29,12.163
2006-06-30,12.241
2006-07-01,12.198
2006-07-02,11.967
2006-07-03,11.802
2006-07-04,11.77
2006-07-05,12.006
2006-07-06,12.211
2006-07-07,11.847999999999999
2006-07-08,11.809
2006-07-09,11.929
2006-07-10,11.914
2006-07-11,11.937
2006-07-12,11.733
2006-07-13,11.774
2006-07-14,11.793
2006-07-15,11.841
2006-07-16,11.432
2006-07-17,11.479
2006-07-18,11.529
2006-07-19,11.542
2006-07-20,11.459999999999999
2006-07-21,11.215
2006-07-22,11.193999999999999
2006-07-23,11.219999999999999
2006-07-24,11.196
2006-07-25,11.081999999999999
2006-07-26,10.948
2006-07-27,10.544
2006-07-28,10.459
2006-07-29,10.497
2006-07-30,10.431
2006-07-31,10.495
2006-08-01,10.561
2006-08-02,10.539
2006-08-03,10.525
2006-08-04,10.554
2006-08-05,10.725999999999999
2006-08-06,10.783999999999999
2006-08-07,10.807
2006-08-08,10.555
2006-08-09,10.421
2006-08-10,10.322
2006-08-11,10.443
2006-08-12,10.389
2006-08-13,10.270999999999999
2006-08-14,10.166
2006-08-15,10.065999999999999
2006-08-16,10.126999999999999
2006-08-17,10.142
2006-08-18,10.158999999999999
2006-08-19,10.027
2006-08-20,9.689
2006-08-21,9.885
2006-08-22,10.057
2006-08-23,10.036
2006-08-24,9.536
2006-08-25,9.616999999999999
2006-08-26,9.809
2006-08-27,9.818
2006-08-28,10.187999999999999
2006-08-29,10.2
2006-08-30,10.184
2006-08-31,10.15
2006-09-01,9.983
2006-09-02,10.020999999999999
2006-09-03,10.325
2006-09-04,10.298
2006-09-05,10.184
2006-09-06,10.209
2006-09-07,10.051
2006-09-08,10.014
2006-09-09,9.937999999999999
2006-09-10,9.753
2006-09-11,9.647
2006-09-12,9.661
2006-09-13,9.936
2006-09-14,9.939
2006-09-15,10.096
2006-09-16,9.856
2006-09-17,9.806
2006-09-18,9.748
2006-09-19,10.027
2006-09-20,10.147
2006-09-21,10.058
2006-09-22,10.049999999999999
2006-09-23,9.716
2006-09-24,9.767999999999999
2006-09-25,9.826
2006-09-26,10.206
2006-09-27,10.116
2006-09-28,9.985
2006-09-29,10.184
2006-09-30,10.359
2006-10-01,10.228
2006-10-02,10.04
2006-10-03,9.888
2006-10-04,10.154
2006-10-05,10.296
2006-10-06,10.315
2006-10-07,10.392
2006-10-08,10.536999999999999
2006-10-09,10.599
2006-10-10,10.743
2006-10-11,10.878
2006-10-12,10.782
2006-10-13,10.74
2006-10-14,10.596
2006-10-15,10.602
2006-10-16,10.631
2006-10-17,10.684
2006-10-18,10.84
2006-10-19,10.838
2006-10-20,10.814
2006-10-21,11.039
2006-10-22,11.309
2006-10-23,11.249
2006-10-24,10.952
2006-10-25,11.011
2006-10-26,11.342
2006-10-27,11.269
2006-10-28,11.06
2006-10-29,11.089
2006-10-30,11.23
2006-10-31,11.325
2006-11-01,11.48
2006-11-02,11.235
2006-11-03,11.299999999999999
2006-11-04,11.317
2006-11-05,11.247
2006-11-06,11.583
2006-11-07,11.602
2006-11-08,11.649
2006-11-09,11.735999999999999
2006-11-10,11.786
2006-11-11,11.578
2006-11-12,11.64
2006-11-13,11.85
2006-11-14,12.267999999999999
2006-11-15,12.24
2006-11-16,11.868
2006-11-17,11.795
2006-11-18,11.799999999999999
2006-11-19,12.302999999999999
2006-11-20,12.306
2006-11-21,12.051
2006-11-22,12.113999999999999
2006-11-23,12.531
2006-11-24,12.45
2006-11-25,12.174
2006-11-26,12.349
2006-11-27,12.459999999999999
2006-11-28,12.815
2006-11-29,12.984
2006-11-30,13.327
2006-12-01,13.345
2006-12-02,12.943
2006-12-03,12.919
2006-12-04,13.093
2006-12-05,13.222999999999999
2006-12-06,13.56
2006-12-07,13.511
2006-12-08,13.461
2006-12-09,13.555
2006-12-10,13.997
2006-12-11,14.397
2006-12-12,14.449
2006-12-13,14.241
2006-12-14,14.209
2006-12-15,14.203
2006-12-16,14.356
2006-12-17,14.475999999999999
2006-12-18,14.471
2006-12-19,14.434
2006-12-20,14.527
2006-12-21,14.497
2006-12-22,14.264
2006-12-23,14.118
2006-12-24,14.132
2006-12-25,14.238999999999999
2006-12-26,14.336
2006-12-27,14.416
2006-12-28,14.669
2006-12-29,14.841
2006-12-30,15.123
2006-12-31,15.097
2007-01-01,15.141
2007-01-02,15.124
2007-01-03,15.036
2007-01-04,14.818
2007-01-05,14.699
2007-01-06,14.636
2007-01-07,14.939
2007-01-08,15.958
2007-01-09,16.141
2007-01-10,16.125999999999998
2007-01-11,15.43
2007-01-12,15.135
2007-01-13,14.929
2007-01-14,14.911
2007-01-15,15.531
2007-01-16,15.815
2007-01-17,15.863999999999999
2007-01-18,16.043
2007-01-19,15.577
2007-01-20,15.634
2007-01-21,15.98
2007-01-22,16.226
2007-01-23,16.051000000000002
2007-01-24,16.091
2007-01-25,15.968
2007-01-26,16.128999999999998
2007-01-27,16.097
2007-01-28,16.240000000000002
2007-01-29,16.668
2007-01-30,16.907
2007-01-31,17.25
2007-02-01,17.366
2007-02-02,17.678
2007-02-03,18.099
2007-02-04,17.937
2007-02-05,17.828
2007-02-06,16.717
2007-02-07,16.804000000000002
2007-02-08,16.639
2007-02-09,16.416
2007-02-10,16.378
2007-02-11,17.038
2007-02-12,17.909
2007-02-13,17.740000000000002
2007-02-14,17.48
2007-02-15,17.543
2007-02-16,17.445
2007-02-17,16.723
2007-02-18,16.583
2007-02-19,16.616999999999997
2007-02-20,16.366999999999997
2007-02-21,16.317999999999998
2007-02-22,16.42
2007-02-23,16.463
2007-02-24,16.622999999999998
2007-02-25,16.695
2007-02-26,16.871000000000002
2007-02-27,17.439999999999998
2007-02-28,16.831
2007-03-01,16.124000000000002
2007-03-02,16.186999999999998
2007-03-03,16.368000000000002
2007-03-04,16.234
2007-03-05,16.369999999999997
2007-03-06,16.891
2007-03-07,17.372
2007-03-08,16.475
2007-03-09,16.301000000000002
2007-03-10,16.314
2007-03-11,16.058999999999997
2007-03-12,16.048000000000002
2007-03-13,16.372
2007-03-14,16.871000000000002
2007-03-15,16.977
2007-03-16,16.956
2007-03-17,16.669
2007-03-18,16.673000000000002
2007-03-19,16.865000000000002
2007-03-20,16.981
2007-03-21,16.512
2007-03-22,16.240000000000002
2007-03-23,16.179000000000002
2007-03-24,16.767
2007-03-25,16.861
2007-03-26,16.656
2007-03-27,16.753
2007-03-28,17.205
2007-03-29,17.134999999999998
2007-03-30,17.187
2007-03-31,17.187
2007-04-01,16.552999999999997
2007-04-02,16.372
2007-04-03,16.496000000000002
2007-04-04,16.337
2007-04-05,16.186999999999998
2007-04-06,16.226
2007-04-07,15.958
2007-04-08,15.604
2007-04-09,15.525
2007-04-10,16.049
2007-04-11,16.153
2007-04-12,15.661999999999999
2007-04-13,15.57
2007-04-14,15.358
2007-04-15,15.334999999999999
2007-04-16,15.424
2007-04-17,15.635
2007-04-18,15.197
2007-04-19,15.145
2007-04-20,15.189
2007-04-21,15.115
2007-04-22,14.998
2007-04-23,14.940999999999999
2007-04-24,14.878
2007-04-25,14.806
2007-04-26,14.796
2007-04-27,15.241999999999999
2007-04-28,15.059
2007-04-29,14.940999999999999
2007-04-30,14.975999999999999
2007-05-01,15.012
2007-05-02,14.786
2007-05-03,14.565
2007-05-04,14.363
2007-05-05,14.379999999999999
2007-05-06,14.454
2007-05-07,14.089
2007-05-08,14.084
2007-05-09,13.868
2007-05-10,13.888
2007-05-11,14.075
2007-05-12,14.134
2007-05-13,13.993
2007-05-14,14.017999999999999
2007-05-15,14.09
2007-05-16,14.09
2007-05-17,13.996
2007-05-18,13.968
2007-05-19,13.956999999999999
2007-05-20,13.946
2007-05-21,13.876
2007-05-22,13.887
2007-05-23,14.019
2007-05-24,13.948
2007-05-25,13.667
2007-05-26,13.67
2007-05-27,13.286
2007-05-28,12.717
2007-05-29,12.918
2007-05-30,12.808
2007-05-31,13.071
2007-06-01,13.161
2007-06-02,13.163
2007-06-03,13.017999999999999
2007-06-04,12.994
2007-06-05,12.995
2007-06-06,13.106
2007-06-07,13.035
2007-06-08,12.949
2007-06-09,12.977
2007-06-10,12.844
2007-06-11,12.754999999999999
2007-06-12,12.754999999999999
2007-06-13,12.29
2007-06-14,12.475999999999999
2007-06-15,12.465
2007-06-16,11.991999999999999
2007-06-17,12.001
2007-06-18,12.015
2007-06-19,12.092
2007-06-20,12.163
2007-06-21,12.216
2007-06-22,11.763
2007-06-23,11.487
2007-06-24,11.568
2007-06-25,11.615
2007-06-26,11.682
2007-06-27,11.761
2007-06-28,11.624
2007-06-29,11.291
2007-06-30,11.19
2007-07-01,11.045
2007-07-02,11.071
2007-07-03,11.182
2007-07-04,11.2
2007-07-05,11.074
2007-07-06,10.855
2007-07-07,10.517
2007-07-08,10.189
2007-07-09,10.044
2007-07-10,10.078999999999999
2007-07-11,10.153
2007-07-12,10.381
2007-07-13,10.225
2007-07-14,10.08
2007-07-15,10.06
2007-07-16,10.061
2007-07-17,10.247
2007-07-18,10.078999999999999
2007-07-19,9.895
2007-07-20,9.985999999999999
2007-07-21,10.190999999999999
2007-07-22,9.792
2007-07-23,9.647
2007-07-24,9.536999999999999
2007-07-25,9.187999999999999
2007-07-26,8.940000000000001
2007-07-27,9.262
2007-07-28,9.443999999999999
2007-07-29,9.551
2007-07-30,9.371
2007-07-31,9.193
2007-08-01,9.262
2007-08-02,9.182
2007-08-03,9.213
2007-08-04,9.325
2007-08-05,9.059
2007-08-06,9.158
2007-08-07,9.06
2007-08-08,8.639
2007-08-09,8.847000000000001
2007-08-10,8.962
2007-08-11,9.073
2007-08-12,9.104
2007-08-13,9.065
2007-08-14,8.991
2007-08-15,8.536000000000001
2007-08-16,8.245999999999999
2007-08-17,8.332999999999998
2007-08-18,8.820999999999998
2007-08-19,8.847000000000001
2007-08-20,8.808
2007-08-21,8.849
2007-08-22,8.844999999999999
2007-08-23,8.704
2007-08-24,8.666999999999998
2007-08-25,8.776
2007-08-26,8.774999999999999
2007-08-27,8.579999999999998
2007-08-28,8.608
2007-08-29,8.943000000000001
2007-08-30,9.086
2007-08-31,8.825
2007-09-01,8.747
2007-09-02,8.73
2007-09-03,8.762
2007-09-04,8.424
2007-09-05,8.383
2007-09-06,8.422999999999998
2007-09-07,8.52
2007-09-08,8.953
2007-09-09,8.936
2007-09-10,8.428
2007-09-11,8.364
2007-09-12,8.296
2007-09-13,8.395
2007-09-14,8.454999999999998
2007-09-15,8.576
2007-09-16,8.553999999999998
2007-09-17,8.812000000000001
2007-09-18,8.997
2007-09-19,9.055
2007-09-20,9.292
2007-09-21,9.37
2007-09-22,9.391
2007-09-23,8.911000000000001
2007-09-24,8.588999999999999
2007-09-25,9.136
2007-09-26,9.35
2007-09-27,9.289
2007-09-28,9.363999999999999
2007-09-29,9.527
2007-09-30,9.594999999999999
2007-10-01,9.616
2007-10-02,10.044
2007-10-03,9.834999999999999
2007-10-04,9.915
2007-10-05,9.879999999999999
2007-10-06,9.469
2007-10-07,9.397
2007-10-08,9.417
2007-10-09,9.29
2007-10-10,9.248
2007-10-11,9.354
2007-10-12,9.467
2007-10-13,9.545
2007-10-14,9.826
2007-10-15,10.004999999999999
2007-10-16,9.981
2007-10-17,9.799999999999999
2007-10-18,9.834999999999999
2007-10-19,9.916
2007-10-20,9.98
2007-10-21,10.222999999999999
2007-10-22,10.247
2007-10-23,10.594
2007-10-24,10.6
2007-10-25,10.746
2007-10-26,10.565999999999999
2007-10-27,10.419
2007-10-28,10.270999999999999
2007-10-29,10.04
2007-10-30,10.023
2007-10-31,10.256
2007-11-01,10.193
2007-11-02,10.187
2007-11-03,10.258
2007-11-04,10.331
2007-11-05,10.384
2007-11-06,10.591
2007-11-07,10.828
2007-11-08,11.11
2007-11-09,10.270999999999999
2007-11-10,10.225999999999999
2007-11-11,10.551
2007-11-12,10.644
2007-11-13,10.667
2007-11-14,11.073
2007-11-15,11.249
2007-11-16,11.235999999999999
2007-11-17,11.263
2007-11-18,11.183
2007-11-19,11.011
2007-11-20,11.176
2007-11-21,11.253
2007-11-22,11.375
2007-11-23,11.274
2007-11-24,11.469999999999999
2007-11-25,11.795
2007-11-26,11.779
2007-11-27,11.818999999999999
2007-11-28,11.888
2007-11-29,11.904
2007-11-30,11.854
2007-12-01,11.584999999999999
2007-12-02,11.525
2007-12-03,11.946
2007-12-04,12.014
2007-12-05,12.328999999999999
2007-12-06,12.378
2007-12-07,12.339
2007-12-08,12.137
2007-12-09,11.965
2007-12-10,12.07
2007-12-11,12.01
2007-12-12,12.379999999999999
2007-12-13,12.794
2007-12-14,12.693999999999999
2007-12-15,12.747
2007-12-16,12.722
2007-12-17,12.83
2007-12-18,12.799
2007-12-19,12.706999999999999
2007-12-20,13.109
2007-12-21,13.189
2007-12-22,13.212
2007-12-23,13.246
2007-12-24,13.318999999999999
2007-12-25,14.087
2007-12-26,14.422
2007-12-27,14.735
2007-12-28,14.477
2007-12-29,14.392
2007-12-30,14.456999999999999
2007-12-31,14.4
2008-01-01,14.456999999999999
2008-01-02,14.568999999999999
2008-01-03,14.836
2008-01-04,14.825
2008-01-05,14.823
2008-01-06,14.907
2008-01-07,14.905
2008-01-08,15.154
2008-01-09,15.373
2008-01-10,14.937
2008-01-11,14.934
2008-01-12,15.081
2008-01-13,15.375
2008-01-14,15.334
2008-01-15,15.174999999999999
2008-01-16,15.058
2008-01-17,15.112
2008-01-18,14.904
2008-01-19,14.888
2008-01-20,15.405
2008-01-21,15.712
2008-01-22,15.709999999999999
2008-01-23,16.052999999999997
2008-01-24,15.919
2008-01-25,15.895
2008-01-26,15.923
2008-01-27,15.782
2008-01-28,15.623
2008-01-29,16.326999999999998
2008-01-30,16.246000000000002
2008-01-31,16.323999999999998
2008-02-01,16.297
2008-02-02,16.139
2008-02-03,16.588
2008-02-04,16.119
2008-02-05,15.882
2008-02-06,15.902
2008-02-07,15.83
2008-02-08,15.927
2008-02-09,16.097
2008-02-10,16.381999999999998
2008-02-11,16.738999999999997
2008-02-12,16.951
2008-02-13,16.701
2008-02-14,16.416
2008-02-15,16.785
2008-02-16,17.216
2008-02-17,17.297
2008-02-18,17.003999999999998
2008-02-19,17.219
2008-02-20,17.338
2008-02-21,17.531
2008-02-22,17.765
2008-02-23,17.71
2008-02-24,17.73
2008-02-25,17.404
2008-02-26,17.59
2008-02-27,17.963
2008-02-28,18.009
2008-02-29,17.978
2008-03-01,17.745
2008-03-02,17.15
2008-03-03,16.843
2008-03-04,17.041
2008-03-05,17.033
2008-03-06,17.312
2008-03-07,17.756999999999998
2008-03-08,17.855
2008-03-09,17.581
2008-03-10,17.392
2008-03-11,17.381
2008-03-12,17.569
2008-03-13,17.668
2008-03-14,17.631
2008-03-15,17.609
2008-03-16,17.597
2008-03-17,17.368
2008-03-18,17.231
2008-03-19,17.097
2008-03-20,17.342
2008-03-21,17.339
2008-03-22,16.955
2008-03-23,16.789
2008-03-24,16.767
2008-03-25,17.227
2008-03-26,17.333
2008-03-27,17.198999999999998
2008-03-28,17.152
2008-03-29,17.153
2008-03-30,16.956
2008-03-31,16.869999999999997
2008-04-01,16.866
2008-04-02,16.922
2008-04-03,17.000999999999998
2008-04-04,16.933
2008-04-05,16.529
2008-04-06,16.477
2008-04-07,16.076999999999998
2008-04-08,16.195999999999998
2008-04-09,16.314
2008-04-10,15.265
2008-04-11,15.443
2008-04-12,15.318999999999999
2008-04-13,15.317
2008-04-14,15.358
2008-04-15,15.275
2008-04-16,15.097999999999999
2008-04-17,15.104
2008-04-18,15.097999999999999
2008-04-19,15.032
2008-04-20,14.955
2008-04-21,14.846
2008-04-22,14.770999999999999
2008-04-23,14.963
2008-04-24,15.075
2008-04-25,14.943
2008-04-26,14.701
2008-04-27,14.666
2008-04-28,14.693999999999999
2008-04-29,14.947
2008-04-30,14.996
2008-05-01,14.954
2008-05-02,14.747
2008-05-03,14.808
2008-05-04,15.020999999999999
2008-05-05,15.041
2008-05-06,14.645999999999999
2008-05-07,14.501
2008-05-08,14.497
2008-05-09,14.443999999999999
2008-05-10,14.25
2008-05-11,14.134
2008-05-12,13.808
2008-05-13,13.674
2008-05-14,13.642
2008-05-15,14.113999999999999
2008-05-16,14.22
2008-05-17,14.063
2008-05-18,13.859
2008-05-19,14.259
2008-05-20,14.142
2008-05-21,14.12
2008-05-22,13.823
2008-05-23,13.815
2008-05-24,13.829
2008-05-25,13.459
2008-05-26,13.459
2008-05-27,13.539
2008-05-28,13.318
2008-05-29,13.003
2008-05-30,12.963
2008-05-31,12.933
2008-06-01,12.424
2008-06-02,11.981
2008-06-03,12.479
2008-06-04,12.563
2008-06-05,12.708
2008-06-06,12.767999999999999
2008-06-07,12.783
2008-06-08,12.808
2008-06-09,12.774
2008-06-10,12.642
2008-06-11,12.658
2008-06-12,12.291
2008-06-13,12.084999999999999
2008-06-14,11.956
2008-06-15,11.905
2008-06-16,11.709
2008-06-17,11.690999999999999
2008-06-18,11.728
2008-06-19,11.649
2008-06-20,11.600999999999999
2008-06-21,11.337
2008-06-22,11.445
2008-06-23,11.757
2008-06-24,11.733
2008-06-25,11.682
2008-06-26,11.327
2008-06-27,11.147
2008-06-28,11.209
2008-06-29,11.318999999999999
2008-06-30,11.37
2008-07-01,11.344
2008-07-02,11.231
2008-07-03,11.081999999999999
2008-07-04,11.234
2008-07-05,11.024
2008-07-06,11.003
2008-07-07,11.084
2008-07-08,11.161999999999999
2008-07-09,11.209
2008-07-10,11.056
2008-07-11,11.016
2008-07-12,11.168
2008-07-13,11.366
2008-07-14,11.347999999999999
2008-07-15,11.4
2008-07-16,10.932
2008-07-17,10.818
2008-07-18,10.786999999999999
2008-07-19,10.622
2008-07-20,10.432
2008-07-21,10.276
2008-07-22,10.358
2008-07-23,10.350999999999999
2008-07-24,10.754999999999999
2008-07-25,10.979
2008-07-26,11.011
2008-07-27,10.975
2008-07-28,10.657
2008-07-29,10.373
2008-07-30,10.229
2008-07-31,10.263
2008-08-01,10.068
2008-08-02,9.987
2008-08-03,10.004
2008-08-04,10.163
2008-08-05,10.395
2008-08-06,9.901
2008-08-07,9.796999999999999
2008-08-08,9.985
2008-08-09,9.542
2008-08-10,9.956999999999999
2008-08-11,10.135
2008-08-12,9.92
2008-08-13,9.722999999999999
2008-08-14,9.52
2008-08-15,9.622
2008-08-16,9.622
2008-08-17,9.677
2008-08-18,9.754
2008-08-19,9.735
2008-08-20,9.522
2008-08-21,9.628
2008-08-22,9.682
2008-08-23,9.815999999999999
2008-08-24,9.863999999999999
2008-08-25,9.714
2008-08-26,9.523
2008-08-27,9.459999999999999
2008-08-28,9.448
2008-08-29,9.376
2008-08-30,9.610999999999999
2008-08-31,9.754
2008-09-01,9.45
2008-09-02,9.136
2008-09-03,8.989
2008-09-04,9.185
2008-09-05,9.307
2008-09-06,9.258
2008-09-07,9.403
2008-09-08,9.347999999999999
2008-09-09,9.603
2008-09-10,9.631
2008-09-11,9.479
2008-09-12,9.36
2008-09-13,9.048
2008-09-14,9.113999999999999
2008-09-15,9.168
2008-09-16,9.408
2008-09-17,9.487
2008-09-18,9.238
2008-09-19,9.506
2008-09-20,9.711
2008-09-21,9.821
2008-09-22,10.009
2008-09-23,10.094999999999999
2008-09-24,10.074
2008-09-25,10.003
2008-09-26,10.042
2008-09-27,9.769
2008-09-28,9.843
2008-09-29,9.892999999999999
2008-09-30,9.899
2008-10-01,9.878
2008-10-02,9.985
2008-10-03,9.859
2008-10-04,9.657
2008-10-05,9.639
2008-10-06,9.738999999999999
2008-10-07,9.806
2008-10-08,10.431
2008-10-09,10.613
2008-10-10,10.854
2008-10-11,10.702
2008-10-12,10.576
2008-10-13,10.608
2008-10-14,10.157
2008-10-15,10.288
2008-10-16,10.504
2008-10-17,10.892
2008-10-18,11.007
2008-10-19,10.33
2008-10-20,10.533999999999999
2008-10-21,10.596
2008-10-22,10.464
2008-10-23,10.435
2008-10-24,10.706
2008-10-25,10.825
2008-10-26,10.849
2008-10-27,10.975
2008-10-28,10.767999999999999
2008-10-29,10.86
2008-10-30,11.014
2008-10-31,11.106
2008-11-01,11.022
2008-11-02,10.884
2008-11-03,11.116999999999999
2008-11-04,11.279
2008-11-05,11.272
2008-11-06,11.297
2008-11-07,11.265
2008-11-08,11.654
2008-11-09,11.735
2008-11-10,11.953
2008-11-11,11.565
2008-11-12,11.891
2008-11-13,12.015
2008-11-14,12.099
2008-11-15,11.997
2008-11-16,12.109
2008-11-17,12.001999999999999
2008-11-18,11.958
2008-11-19,12.384
2008-11-20,12.584999999999999
2008-11-21,12.688
2008-11-22,12.673
2008-11-23,12.65
2008-11-24,12.756
2008-11-25,12.725
2008-11-26,12.857
2008-11-27,13.247
2008-11-28,12.352
2008-11-29,12.083
2008-11-30,12.048
2008-12-01,12.37
2008-12-02,12.638
2008-12-03,13.01
2008-12-04,13.259
2008-12-05,13.894
2008-12-06,14.125
2008-12-07,14.07
2008-12-08,13.299999999999999
2008-12-09,13.397
2008-12-10,13.616999999999999
2008-12-11,13.597
2008-12-12,13.408999999999999
2008-12-13,13.834
2008-12-14,13.954
2008-12-15,14.399
2008-12-16,14.270999999999999
2008-12-17,14.173
2008-12-18,14.225
2008-12-19,14.523
2008-12-20,14.506
2008-12-21,14.677
2008-12-22,15.190999999999999
